,Serial Number,Timestamp,deltaT,day,month,hour,date,year
1726,1727,2024-03-09 08:31:55-07:00,0 days 00:01:07,9,3,8,2024-03-09,2024
1725,1726,2024-03-09 12:12:24-07:00,0 days 03:40:29,9,3,12,2024-03-09,2024
1724,1725,2024-03-09 12:12:41-07:00,0 days 00:00:17,9,3,12,2024-03-09,2024
1723,1724,2024-03-09 12:18:59-07:00,0 days 00:06:18,9,3,12,2024-03-09,2024
1722,1723,2024-03-09 22:11:41-07:00,0 days 09:52:42,9,3,22,2024-03-09,2024
1721,1722,2024-03-10 02:55:09-07:00,0 days 04:43:28,10,3,2,2024-03-10,2024
1720,1721,2024-03-10 03:01:34-07:00,0 days 00:06:25,10,3,3,2024-03-10,2024
1719,1720,2024-03-10 03:07:20-07:00,0 days 00:05:46,10,3,3,2024-03-10,2024
1718,1719,2024-03-10 03:13:19-07:00,0 days 00:05:59,10,3,3,2024-03-10,2024
1717,1718,2024-03-10 03:20:04-07:00,0 days 00:06:45,10,3,3,2024-03-10,2024
1716,1717,2024-03-10 03:20:32-07:00,0 days 00:00:28,10,3,3,2024-03-10,2024
1715,1716,2024-03-10 03:26:54-07:00,0 days 00:06:22,10,3,3,2024-03-10,2024
1714,1715,2024-03-10 03:27:10-07:00,0 days 00:00:16,10,3,3,2024-03-10,2024
1713,1714,2024-03-10 03:45:40-07:00,0 days 00:18:30,10,3,3,2024-03-10,2024
1712,1713,2024-03-10 03:59:26-07:00,0 days 00:13:46,10,3,3,2024-03-10,2024
1711,1712,2024-03-10 04:09:42-07:00,0 days 00:10:16,10,3,4,2024-03-10,2024
1710,1711,2024-03-10 04:09:58-07:00,0 days 00:00:16,10,3,4,2024-03-10,2024
1709,1710,2024-03-10 20:00:55-07:00,0 days 15:50:57,10,3,20,2024-03-10,2024
1708,1709,2024-03-10 20:01:04-07:00,0 days 00:00:09,10,3,20,2024-03-10,2024
1707,1708,2024-03-10 20:07:06-07:00,0 days 00:06:02,10,3,20,2024-03-10,2024
1706,1707,2024-03-10 20:07:12-07:00,0 days 00:00:06,10,3,20,2024-03-10,2024
1705,1706,2024-03-10 20:11:56-07:00,0 days 00:04:44,10,3,20,2024-03-10,2024
1704,1705,2024-03-10 20:12:17-07:00,0 days 00:00:21,10,3,20,2024-03-10,2024
1703,1704,2024-03-10 20:16:24-07:00,0 days 00:04:07,10,3,20,2024-03-10,2024
1702,1703,2024-03-10 20:16:31-07:00,0 days 00:00:07,10,3,20,2024-03-10,2024
1701,1702,2024-03-10 20:20:40-07:00,0 days 00:04:09,10,3,20,2024-03-10,2024
1700,1701,2024-03-10 20:27:31-07:00,0 days 00:06:51,10,3,20,2024-03-10,2024
1699,1700,2024-03-11 09:25:44-07:00,0 days 12:58:13,11,3,9,2024-03-11,2024
1698,1699,2024-03-11 09:25:57-07:00,0 days 00:00:13,11,3,9,2024-03-11,2024
1697,1698,2024-03-12 02:07:35-07:00,0 days 16:41:38,12,3,2,2024-03-12,2024
1696,1697,2024-03-12 02:07:41-07:00,0 days 00:00:06,12,3,2,2024-03-12,2024
1695,1696,2024-03-12 11:03:27-07:00,0 days 08:55:46,12,3,11,2024-03-12,2024
1694,1695,2024-03-13 07:58:25-07:00,0 days 20:54:58,13,3,7,2024-03-13,2024
1693,1694,2024-03-13 07:58:41-07:00,0 days 00:00:16,13,3,7,2024-03-13,2024
1692,1693,2024-03-13 08:03:47-07:00,0 days 00:05:06,13,3,8,2024-03-13,2024
1691,1692,2024-03-13 08:13:21-07:00,0 days 00:09:34,13,3,8,2024-03-13,2024
1690,1691,2024-03-17 23:09:40-07:00,4 days 14:56:19,17,3,23,2024-03-17,2024
1689,1690,2024-03-17 23:09:46-07:00,0 days 00:00:06,17,3,23,2024-03-17,2024
1688,1689,2024-03-18 02:01:13-07:00,0 days 02:51:27,18,3,2,2024-03-18,2024
1687,1688,2024-03-18 02:19:59-07:00,0 days 00:18:46,18,3,2,2024-03-18,2024
1686,1687,2024-03-18 02:20:06-07:00,0 days 00:00:07,18,3,2,2024-03-18,2024
1685,1686,2024-03-18 02:31:37-07:00,0 days 00:11:31,18,3,2,2024-03-18,2024
1684,1685,2024-03-18 09:52:42-07:00,0 days 07:21:05,18,3,9,2024-03-18,2024
1683,1684,2024-03-20 23:37:55-07:00,2 days 13:45:13,20,3,23,2024-03-20,2024
1682,1683,2024-03-20 23:38:17-07:00,0 days 00:00:22,20,3,23,2024-03-20,2024
1681,1682,2024-03-21 04:51:45-07:00,0 days 05:13:28,21,3,4,2024-03-21,2024
1680,1681,2024-03-21 04:56:53-07:00,0 days 00:05:08,21,3,4,2024-03-21,2024
1679,1680,2024-03-21 06:16:14-07:00,0 days 01:19:21,21,3,6,2024-03-21,2024
1678,1679,2024-03-21 06:19:12-07:00,0 days 00:02:58,21,3,6,2024-03-21,2024
1677,1678,2024-03-21 06:19:19-07:00,0 days 00:00:07,21,3,6,2024-03-21,2024
1676,1677,2024-03-22 08:29:02-07:00,1 days 02:09:43,22,3,8,2024-03-22,2024
1675,1676,2024-03-22 10:43:37-07:00,0 days 02:14:35,22,3,10,2024-03-22,2024
1674,1675,2024-03-22 10:47:35-07:00,0 days 00:03:58,22,3,10,2024-03-22,2024
1673,1674,2024-03-22 10:47:42-07:00,0 days 00:00:07,22,3,10,2024-03-22,2024
1672,1673,2024-03-22 10:50:48-07:00,0 days 00:03:06,22,3,10,2024-03-22,2024
1671,1672,2024-03-22 10:50:55-07:00,0 days 00:00:07,22,3,10,2024-03-22,2024
1670,1671,2024-03-23 09:29:10-07:00,0 days 22:38:15,23,3,9,2024-03-23,2024
1669,1670,2024-03-24 00:43:33-07:00,0 days 15:14:23,24,3,0,2024-03-24,2024
1668,1669,2024-03-24 00:46:59-07:00,0 days 00:03:26,24,3,0,2024-03-24,2024
1667,1668,2024-03-24 00:50:24-07:00,0 days 00:03:25,24,3,0,2024-03-24,2024
1666,1667,2024-03-24 01:07:41-07:00,0 days 00:17:17,24,3,1,2024-03-24,2024
1665,1666,2024-03-24 01:08:01-07:00,0 days 00:00:20,24,3,1,2024-03-24,2024
1664,1665,2024-03-24 01:09:58-07:00,0 days 00:01:57,24,3,1,2024-03-24,2024
1663,1664,2024-03-24 01:12:41-07:00,0 days 00:02:43,24,3,1,2024-03-24,2024
1662,1663,2024-03-24 01:23:39-07:00,0 days 00:10:58,24,3,1,2024-03-24,2024
1661,1662,2024-03-24 01:23:56-07:00,0 days 00:00:17,24,3,1,2024-03-24,2024
1660,1661,2024-03-25 03:23:01-07:00,1 days 01:59:05,25,3,3,2024-03-25,2024
1659,1660,2024-03-25 03:23:09-07:00,0 days 00:00:08,25,3,3,2024-03-25,2024
1658,1659,2024-03-25 03:23:20-07:00,0 days 00:00:11,25,3,3,2024-03-25,2024
1657,1658,2024-03-26 07:01:11-07:00,1 days 03:37:51,26,3,7,2024-03-26,2024
1656,1657,2024-03-26 07:01:32-07:00,0 days 00:00:21,26,3,7,2024-03-26,2024
1655,1656,2024-03-26 07:06:44-07:00,0 days 00:05:12,26,3,7,2024-03-26,2024
1654,1655,2024-03-26 07:59:07-07:00,0 days 00:52:23,26,3,7,2024-03-26,2024
1653,1654,2024-03-26 08:05:16-07:00,0 days 00:06:09,26,3,8,2024-03-26,2024
1652,1653,2024-03-26 12:57:01-07:00,0 days 04:51:45,26,3,12,2024-03-26,2024
1651,1652,2024-03-26 12:57:18-07:00,0 days 00:00:17,26,3,12,2024-03-26,2024
1650,1651,2024-03-27 11:16:04-07:00,0 days 22:18:46,27,3,11,2024-03-27,2024
1649,1650,2024-03-27 11:18:45-07:00,0 days 00:02:41,27,3,11,2024-03-27,2024
1648,1649,2024-03-27 11:19:06-07:00,0 days 00:00:21,27,3,11,2024-03-27,2024
1647,1648,2024-03-28 17:16:12-07:00,1 days 05:57:06,28,3,17,2024-03-28,2024
1646,1647,2024-03-28 17:16:19-07:00,0 days 00:00:07,28,3,17,2024-03-28,2024
1645,1646,2024-03-28 17:21:02-07:00,0 days 00:04:43,28,3,17,2024-03-28,2024
1644,1645,2024-03-29 02:14:12-07:00,0 days 08:53:10,29,3,2,2024-03-29,2024
1643,1644,2024-03-29 05:36:33-07:00,0 days 03:22:21,29,3,5,2024-03-29,2024
1642,1643,2024-03-29 05:43:01-07:00,0 days 00:06:28,29,3,5,2024-03-29,2024
1641,1642,2024-03-29 05:49:36-07:00,0 days 00:06:35,29,3,5,2024-03-29,2024
1640,1641,2024-03-29 06:02:45-07:00,0 days 00:13:09,29,3,6,2024-03-29,2024
1639,1640,2024-03-29 07:16:22-07:00,0 days 01:13:37,29,3,7,2024-03-29,2024
1638,1639,2024-03-29 07:17:24-07:00,0 days 00:01:02,29,3,7,2024-03-29,2024
1637,1638,2024-03-29 09:31:04-07:00,0 days 02:13:40,29,3,9,2024-03-29,2024
1636,1637,2024-03-29 22:37:48-07:00,0 days 13:06:44,29,3,22,2024-03-29,2024
1635,1636,2024-03-29 22:41:08-07:00,0 days 00:03:20,29,3,22,2024-03-29,2024
1634,1635,2024-03-29 23:21:49-07:00,0 days 00:40:41,29,3,23,2024-03-29,2024
1633,1634,2024-03-30 01:19:53-07:00,0 days 01:58:04,30,3,1,2024-03-30,2024
1632,1633,2024-03-30 01:22:14-07:00,0 days 00:02:21,30,3,1,2024-03-30,2024
1631,1632,2024-03-31 13:59:28-07:00,1 days 12:37:14,31,3,13,2024-03-31,2024
1630,1631,2024-03-31 13:59:40-07:00,0 days 00:00:12,31,3,13,2024-03-31,2024
1629,1630,2024-03-31 14:04:02-07:00,0 days 00:04:22,31,3,14,2024-03-31,2024
1628,1629,2024-03-31 14:04:07-07:00,0 days 00:00:05,31,3,14,2024-03-31,2024
1627,1628,2024-03-31 14:08:18-07:00,0 days 00:04:11,31,3,14,2024-03-31,2024
1626,1627,2024-04-02 11:36:18-07:00,1 days 21:28:00,2,4,11,2024-04-02,2024
1625,1626,2024-04-02 11:37:47-07:00,0 days 00:01:29,2,4,11,2024-04-02,2024
1624,1625,2024-04-02 12:21:47-07:00,0 days 00:44:00,2,4,12,2024-04-02,2024
1623,1624,2024-04-02 13:26:38-07:00,0 days 01:04:51,2,4,13,2024-04-02,2024
1622,1623,2024-04-02 13:48:00-07:00,0 days 00:21:22,2,4,13,2024-04-02,2024
1621,1622,2024-04-03 08:06:24-07:00,0 days 18:18:24,3,4,8,2024-04-03,2024
1620,1621,2024-04-04 11:54:12-07:00,1 days 03:47:48,4,4,11,2024-04-04,2024
1619,1620,2024-04-04 11:55:34-07:00,0 days 00:01:22,4,4,11,2024-04-04,2024
1618,1619,2024-04-04 11:56:33-07:00,0 days 00:00:59,4,4,11,2024-04-04,2024
1617,1618,2024-04-04 11:56:36-07:00,0 days 00:00:03,4,4,11,2024-04-04,2024
1616,1617,2024-04-05 08:44:05-07:00,0 days 20:47:29,5,4,8,2024-04-05,2024
1615,1616,2024-04-05 08:44:11-07:00,0 days 00:00:06,5,4,8,2024-04-05,2024
1614,1615,2024-04-05 11:41:02-07:00,0 days 02:56:51,5,4,11,2024-04-05,2024
1613,1614,2024-04-05 11:41:09-07:00,0 days 00:00:07,5,4,11,2024-04-05,2024
1612,1613,2024-04-06 01:21:01-07:00,0 days 13:39:52,6,4,1,2024-04-06,2024
1611,1612,2024-04-06 21:57:56-07:00,0 days 20:36:55,6,4,21,2024-04-06,2024
1610,1611,2024-04-06 21:58:01-07:00,0 days 00:00:05,6,4,21,2024-04-06,2024
1609,1610,2024-04-06 22:05:01-07:00,0 days 00:07:00,6,4,22,2024-04-06,2024
1608,1609,2024-04-06 22:05:15-07:00,0 days 00:00:14,6,4,22,2024-04-06,2024
1607,1608,2024-04-06 22:06:13-07:00,0 days 00:00:58,6,4,22,2024-04-06,2024
1606,1607,2024-04-06 22:09:16-07:00,0 days 00:03:03,6,4,22,2024-04-06,2024
1605,1606,2024-04-06 22:19:33-07:00,0 days 00:10:17,6,4,22,2024-04-06,2024
1604,1605,2024-04-06 22:19:43-07:00,0 days 00:00:10,6,4,22,2024-04-06,2024
1603,1604,2024-04-09 01:36:25-07:00,2 days 03:16:42,9,4,1,2024-04-09,2024
1602,1603,2024-04-09 01:36:55-07:00,0 days 00:00:30,9,4,1,2024-04-09,2024
1601,1602,2024-04-09 01:37:02-07:00,0 days 00:00:07,9,4,1,2024-04-09,2024
1600,1601,2024-04-09 01:39:41-07:00,0 days 00:02:39,9,4,1,2024-04-09,2024
1599,1600,2024-04-09 01:39:42-07:00,0 days 00:00:01,9,4,1,2024-04-09,2024
1598,1599,2024-04-09 01:49:41-07:00,0 days 00:09:59,9,4,1,2024-04-09,2024
1597,1598,2024-04-09 01:55:40-07:00,0 days 00:05:59,9,4,1,2024-04-09,2024
1596,1597,2024-04-09 08:34:20-07:00,0 days 06:38:40,9,4,8,2024-04-09,2024
1595,1596,2024-04-09 08:34:28-07:00,0 days 00:00:08,9,4,8,2024-04-09,2024
1594,1595,2024-04-09 08:40:17-07:00,0 days 00:05:49,9,4,8,2024-04-09,2024
1593,1594,2024-04-09 08:40:23-07:00,0 days 00:00:06,9,4,8,2024-04-09,2024
1592,1593,2024-04-09 11:30:04-07:00,0 days 02:49:41,9,4,11,2024-04-09,2024
1591,1592,2024-04-09 12:39:47-07:00,0 days 01:09:43,9,4,12,2024-04-09,2024
1590,1591,2024-04-09 12:39:56-07:00,0 days 00:00:09,9,4,12,2024-04-09,2024
1589,1590,2024-04-09 12:40:16-07:00,0 days 00:00:20,9,4,12,2024-04-09,2024
1588,1589,2024-04-09 13:00:20-07:00,0 days 00:20:04,9,4,13,2024-04-09,2024
1587,1588,2024-04-12 10:21:59-07:00,2 days 21:21:39,12,4,10,2024-04-12,2024
1586,1587,2024-04-12 10:22:19-07:00,0 days 00:00:20,12,4,10,2024-04-12,2024
1585,1586,2024-04-12 10:28:06-07:00,0 days 00:05:47,12,4,10,2024-04-12,2024
1584,1585,2024-04-12 10:28:26-07:00,0 days 00:00:20,12,4,10,2024-04-12,2024
1583,1584,2024-04-12 10:34:04-07:00,0 days 00:05:38,12,4,10,2024-04-12,2024
1582,1583,2024-04-13 05:06:43-07:00,0 days 18:32:39,13,4,5,2024-04-13,2024
1581,1582,2024-04-14 07:38:25-07:00,1 days 02:31:42,14,4,7,2024-04-14,2024
1580,1581,2024-04-14 07:43:46-07:00,0 days 00:05:21,14,4,7,2024-04-14,2024
1579,1580,2024-04-14 07:44:17-07:00,0 days 00:00:31,14,4,7,2024-04-14,2024
1578,1579,2024-04-14 07:44:24-07:00,0 days 00:00:07,14,4,7,2024-04-14,2024
1577,1578,2024-04-14 07:44:31-07:00,0 days 00:00:07,14,4,7,2024-04-14,2024
1576,1577,2024-04-14 07:58:03-07:00,0 days 00:13:32,14,4,7,2024-04-14,2024
1575,1576,2024-04-14 07:58:24-07:00,0 days 00:00:21,14,4,7,2024-04-14,2024
1574,1575,2024-04-14 08:03:32-07:00,0 days 00:05:08,14,4,8,2024-04-14,2024
1573,1574,2024-04-14 08:21:38-07:00,0 days 00:18:06,14,4,8,2024-04-14,2024
1572,1573,2024-04-14 08:25:40-07:00,0 days 00:04:02,14,4,8,2024-04-14,2024
1571,1572,2024-04-14 08:25:51-07:00,0 days 00:00:11,14,4,8,2024-04-14,2024
1570,1571,2024-04-14 09:19:31-07:00,0 days 00:53:40,14,4,9,2024-04-14,2024
1569,1570,2024-04-14 09:19:38-07:00,0 days 00:00:07,14,4,9,2024-04-14,2024
1568,1569,2024-04-14 09:22:52-07:00,0 days 00:03:14,14,4,9,2024-04-14,2024
1567,1568,2024-04-14 09:28:36-07:00,0 days 00:05:44,14,4,9,2024-04-14,2024
1566,1567,2024-04-14 09:50:08-07:00,0 days 00:21:32,14,4,9,2024-04-14,2024
1565,1566,2024-04-14 09:50:29-07:00,0 days 00:00:21,14,4,9,2024-04-14,2024
1564,1565,2024-04-14 09:55:18-07:00,0 days 00:04:49,14,4,9,2024-04-14,2024
1563,1564,2024-04-14 10:22:08-07:00,0 days 00:26:50,14,4,10,2024-04-14,2024
1562,1563,2024-04-14 12:04:36-07:00,0 days 01:42:28,14,4,12,2024-04-14,2024
1561,1562,2024-04-14 12:04:57-07:00,0 days 00:00:21,14,4,12,2024-04-14,2024
1560,1561,2024-04-14 12:05:18-07:00,0 days 00:00:21,14,4,12,2024-04-14,2024
1559,1560,2024-04-14 12:10:35-07:00,0 days 00:05:17,14,4,12,2024-04-14,2024
1558,1559,2024-04-14 12:17:02-07:00,0 days 00:06:27,14,4,12,2024-04-14,2024
1557,1558,2024-04-14 12:25:47-07:00,0 days 00:08:45,14,4,12,2024-04-14,2024
1556,1557,2024-04-14 12:29:04-07:00,0 days 00:03:17,14,4,12,2024-04-14,2024
1555,1556,2024-04-15 11:00:11-07:00,0 days 22:31:07,15,4,11,2024-04-15,2024
1554,1555,2024-04-15 11:00:27-07:00,0 days 00:00:16,15,4,11,2024-04-15,2024
1553,1554,2024-04-15 11:05:48-07:00,0 days 00:05:21,15,4,11,2024-04-15,2024
1552,1553,2024-04-15 11:12:06-07:00,0 days 00:06:18,15,4,11,2024-04-15,2024
1551,1552,2024-04-15 11:12:08-07:00,0 days 00:00:02,15,4,11,2024-04-15,2024
1550,1551,2024-04-15 11:16:45-07:00,0 days 00:04:37,15,4,11,2024-04-15,2024
1549,1550,2024-04-15 14:04:27-07:00,0 days 02:47:42,15,4,14,2024-04-15,2024
1548,1549,2024-04-15 14:57:46-07:00,0 days 00:53:19,15,4,14,2024-04-15,2024
1547,1548,2024-04-15 15:04:39-07:00,0 days 00:06:53,15,4,15,2024-04-15,2024
1546,1547,2024-04-19 07:08:13-07:00,3 days 16:03:34,19,4,7,2024-04-19,2024
1545,1546,2024-04-19 07:19:02-07:00,0 days 00:10:49,19,4,7,2024-04-19,2024
1544,1545,2024-04-19 07:41:53-07:00,0 days 00:22:51,19,4,7,2024-04-19,2024
1543,1544,2024-04-19 07:42:15-07:00,0 days 00:00:22,19,4,7,2024-04-19,2024
1542,1543,2024-04-20 01:14:28-07:00,0 days 17:32:13,20,4,1,2024-04-20,2024
1541,1542,2024-04-21 11:42:53-07:00,1 days 10:28:25,21,4,11,2024-04-21,2024
1540,1541,2024-04-21 11:43:00-07:00,0 days 00:00:07,21,4,11,2024-04-21,2024
1539,1540,2024-04-22 15:01:30-07:00,1 days 03:18:30,22,4,15,2024-04-22,2024
1538,1539,2024-04-23 09:34:12-07:00,0 days 18:32:42,23,4,9,2024-04-23,2024
1537,1538,2024-04-23 09:34:22-07:00,0 days 00:00:10,23,4,9,2024-04-23,2024
1536,1537,2024-04-23 09:40:51-07:00,0 days 00:06:29,23,4,9,2024-04-23,2024
1535,1536,2024-04-24 08:49:11-07:00,0 days 23:08:20,24,4,8,2024-04-24,2024
1534,1535,2024-04-24 08:50:32-07:00,0 days 00:01:21,24,4,8,2024-04-24,2024
1533,1534,2024-04-24 11:46:12-07:00,0 days 02:55:40,24,4,11,2024-04-24,2024
1532,1533,2024-04-24 12:39:55-07:00,0 days 00:53:43,24,4,12,2024-04-24,2024
1531,1532,2024-04-24 13:15:05-07:00,0 days 00:35:10,24,4,13,2024-04-24,2024
1530,1531,2024-04-24 13:19:46-07:00,0 days 00:04:41,24,4,13,2024-04-24,2024
1529,1530,2024-04-24 13:20:22-07:00,0 days 00:00:36,24,4,13,2024-04-24,2024
1528,1529,2024-04-24 13:20:46-07:00,0 days 00:00:24,24,4,13,2024-04-24,2024
1527,1528,2024-04-24 13:26:34-07:00,0 days 00:05:48,24,4,13,2024-04-24,2024
1526,1527,2024-04-24 13:29:05-07:00,0 days 00:02:31,24,4,13,2024-04-24,2024
1525,1526,2024-04-24 13:29:40-07:00,0 days 00:00:35,24,4,13,2024-04-24,2024
1524,1525,2024-04-24 13:30:32-07:00,0 days 00:00:52,24,4,13,2024-04-24,2024
1523,1524,2024-04-24 13:31:29-07:00,0 days 00:00:57,24,4,13,2024-04-24,2024
1522,1523,2024-04-24 13:32:31-07:00,0 days 00:01:02,24,4,13,2024-04-24,2024
1521,1522,2024-04-24 13:34:04-07:00,0 days 00:01:33,24,4,13,2024-04-24,2024
1520,1521,2024-04-24 13:34:16-07:00,0 days 00:00:12,24,4,13,2024-04-24,2024
1519,1520,2024-04-24 13:35:55-07:00,0 days 00:01:39,24,4,13,2024-04-24,2024
1518,1519,2024-04-24 13:36:02-07:00,0 days 00:00:07,24,4,13,2024-04-24,2024
1517,1518,2024-04-24 13:36:34-07:00,0 days 00:00:32,24,4,13,2024-04-24,2024
1516,1517,2024-04-24 13:41:57-07:00,0 days 00:05:23,24,4,13,2024-04-24,2024
1515,1516,2024-04-24 13:45:52-07:00,0 days 00:03:55,24,4,13,2024-04-24,2024
1514,1515,2024-04-24 13:48:58-07:00,0 days 00:03:06,24,4,13,2024-04-24,2024
1513,1514,2024-04-24 13:52:31-07:00,0 days 00:03:33,24,4,13,2024-04-24,2024
1512,1513,2024-04-24 13:54:18-07:00,0 days 00:01:47,24,4,13,2024-04-24,2024
1511,1512,2024-04-25 13:38:11-07:00,0 days 23:43:53,25,4,13,2024-04-25,2024
1510,1511,2024-04-25 13:38:18-07:00,0 days 00:00:07,25,4,13,2024-04-25,2024
1509,1510,2024-04-26 11:45:18-07:00,0 days 22:07:00,26,4,11,2024-04-26,2024
1508,1509,2024-04-26 11:46:18-07:00,0 days 00:01:00,26,4,11,2024-04-26,2024
1507,1508,2024-04-26 11:46:56-07:00,0 days 00:00:38,26,4,11,2024-04-26,2024
1506,1507,2024-04-28 11:03:47-07:00,1 days 23:16:51,28,4,11,2024-04-28,2024
1505,1506,2024-04-29 11:45:41-07:00,1 days 00:41:54,29,4,11,2024-04-29,2024
1504,1505,2024-04-30 10:57:08-07:00,0 days 23:11:27,30,4,10,2024-04-30,2024
1503,1504,2024-04-30 11:29:59-07:00,0 days 00:32:51,30,4,11,2024-04-30,2024
1502,1503,2024-04-30 11:30:12-07:00,0 days 00:00:13,30,4,11,2024-04-30,2024
1501,1502,2024-04-30 11:34:17-07:00,0 days 00:04:05,30,4,11,2024-04-30,2024
1500,1501,2024-04-30 11:41:17-07:00,0 days 00:07:00,30,4,11,2024-04-30,2024
1499,1500,2024-04-30 12:06:38-07:00,0 days 00:25:21,30,4,12,2024-04-30,2024
1498,1499,2024-04-30 12:07:01-07:00,0 days 00:00:23,30,4,12,2024-04-30,2024
1497,1498,2024-04-30 12:14:19-07:00,0 days 00:07:18,30,4,12,2024-04-30,2024
1496,1497,2024-04-30 12:22:37-07:00,0 days 00:08:18,30,4,12,2024-04-30,2024
1495,1496,2024-04-30 12:22:57-07:00,0 days 00:00:20,30,4,12,2024-04-30,2024
1494,1495,2024-04-30 12:28:56-07:00,0 days 00:05:59,30,4,12,2024-04-30,2024
1493,1494,2024-04-30 12:42:16-07:00,0 days 00:13:20,30,4,12,2024-04-30,2024
1492,1493,2024-04-30 12:47:26-07:00,0 days 00:05:10,30,4,12,2024-04-30,2024
1491,1492,2024-04-30 12:47:38-07:00,0 days 00:00:12,30,4,12,2024-04-30,2024
1490,1491,2024-05-04 07:05:39-07:00,3 days 18:18:01,4,5,7,2024-05-04,2024
1489,1490,2024-05-04 07:20:02-07:00,0 days 00:14:23,4,5,7,2024-05-04,2024
1488,1489,2024-05-04 07:20:23-07:00,0 days 00:00:21,4,5,7,2024-05-04,2024
1487,1488,2024-05-05 14:21:37-07:00,1 days 07:01:14,5,5,14,2024-05-05,2024
1486,1487,2024-05-05 14:21:42-07:00,0 days 00:00:05,5,5,14,2024-05-05,2024
1485,1486,2024-05-05 14:21:49-07:00,0 days 00:00:07,5,5,14,2024-05-05,2024
1484,1485,2024-05-05 14:26:11-07:00,0 days 00:04:22,5,5,14,2024-05-05,2024
1483,1484,2024-05-05 14:26:19-07:00,0 days 00:00:08,5,5,14,2024-05-05,2024
1482,1483,2024-05-05 14:29:10-07:00,0 days 00:02:51,5,5,14,2024-05-05,2024
1481,1481,2024-05-05 14:29:21-07:00,0 days 00:00:11,5,5,14,2024-05-05,2024
1480,1482,2024-05-05 14:29:21-07:00,0 days 00:00:00,5,5,14,2024-05-05,2024
1479,1480,2024-05-05 14:35:52-07:00,0 days 00:06:31,5,5,14,2024-05-05,2024
1478,1479,2024-05-06 06:33:46-07:00,0 days 15:57:54,6,5,6,2024-05-06,2024
1477,1478,2024-05-06 06:34:01-07:00,0 days 00:00:15,6,5,6,2024-05-06,2024
1476,1477,2024-05-06 06:39:25-07:00,0 days 00:05:24,6,5,6,2024-05-06,2024
1475,1476,2024-05-06 06:39:37-07:00,0 days 00:00:12,6,5,6,2024-05-06,2024
1474,1475,2024-05-08 05:11:33-07:00,1 days 22:31:56,8,5,5,2024-05-08,2024
1473,1474,2024-05-08 05:12:28-07:00,0 days 00:00:55,8,5,5,2024-05-08,2024
1472,1473,2024-05-08 05:18:50-07:00,0 days 00:06:22,8,5,5,2024-05-08,2024
1471,1472,2024-05-08 09:51:06-07:00,0 days 04:32:16,8,5,9,2024-05-08,2024
1470,1471,2024-05-08 09:51:12-07:00,0 days 00:00:06,8,5,9,2024-05-08,2024
1469,1470,2024-05-08 09:51:19-07:00,0 days 00:00:07,8,5,9,2024-05-08,2024
1468,1469,2024-05-08 11:41:27-07:00,0 days 01:50:08,8,5,11,2024-05-08,2024
1467,1468,2024-05-08 11:43:03-07:00,0 days 00:01:36,8,5,11,2024-05-08,2024
1466,1467,2024-05-08 11:46:13-07:00,0 days 00:03:10,8,5,11,2024-05-08,2024
1465,1466,2024-05-08 12:01:30-07:00,0 days 00:15:17,8,5,12,2024-05-08,2024
1464,1465,2024-05-08 12:01:39-07:00,0 days 00:00:09,8,5,12,2024-05-08,2024
1463,1464,2024-05-08 12:36:56-07:00,0 days 00:35:17,8,5,12,2024-05-08,2024
1462,1463,2024-05-08 12:41:33-07:00,0 days 00:04:37,8,5,12,2024-05-08,2024
1461,1462,2024-05-08 12:48:24-07:00,0 days 00:06:51,8,5,12,2024-05-08,2024
1460,1461,2024-05-08 13:07:43-07:00,0 days 00:19:19,8,5,13,2024-05-08,2024
1459,1460,2024-05-09 02:20:11-07:00,0 days 13:12:28,9,5,2,2024-05-09,2024
1458,1459,2024-05-09 02:35:41-07:00,0 days 00:15:30,9,5,2,2024-05-09,2024
1457,1458,2024-05-09 02:41:38-07:00,0 days 00:05:57,9,5,2,2024-05-09,2024
1456,1457,2024-05-09 13:39:09-07:00,0 days 10:57:31,9,5,13,2024-05-09,2024
1455,1456,2024-05-09 13:39:22-07:00,0 days 00:00:13,9,5,13,2024-05-09,2024
1454,1455,2024-05-09 13:39:36-07:00,0 days 00:00:14,9,5,13,2024-05-09,2024
1453,1454,2024-05-09 13:39:57-07:00,0 days 00:00:21,9,5,13,2024-05-09,2024
1452,1453,2024-05-09 13:46:35-07:00,0 days 00:06:38,9,5,13,2024-05-09,2024
1451,1452,2024-05-09 13:46:45-07:00,0 days 00:00:10,9,5,13,2024-05-09,2024
1450,1451,2024-05-09 13:52:46-07:00,0 days 00:06:01,9,5,13,2024-05-09,2024
1449,1450,2024-05-09 14:09:20-07:00,0 days 00:16:34,9,5,14,2024-05-09,2024
1448,1449,2024-05-09 14:09:42-07:00,0 days 00:00:22,9,5,14,2024-05-09,2024
1447,1448,2024-05-09 14:14:20-07:00,0 days 00:04:38,9,5,14,2024-05-09,2024
1446,1447,2024-05-09 14:20:48-07:00,0 days 00:06:28,9,5,14,2024-05-09,2024
1445,1446,2024-05-09 19:34:12-07:00,0 days 05:13:24,9,5,19,2024-05-09,2024
1444,1445,2024-05-09 19:34:30-07:00,0 days 00:00:18,9,5,19,2024-05-09,2024
1443,1444,2024-05-10 00:00:31-07:00,0 days 04:26:01,10,5,0,2024-05-10,2024
1442,1443,2024-05-10 14:17:12-07:00,0 days 14:16:41,10,5,14,2024-05-10,2024
